Platebarcode	Well	nrCells	area	intensity
PLATE11005	G11	36292	60.1355552409643	0.0301682562198954
PLATE11005	G12	37021	61.32161647819	0.0315378600118717
PLATE11005	H1	9965	37.5819219206672	0.0177920235398603
PLATE11005	H2	10256	38.8001447035538	0.0192508653725143
PLATE11005	H3	9925	36.864533591175	0.0176050317232037
PLATE11005	H4	9964	38.4559983953776	0.018543294545743
PLATE11005	H5	9773	38.5625929126176	0.0170900822222749
PLATE11005	H6	10035	38.4705248500454	0.0182858380342231
PLATE11005	H7	28439	56.8529064742072	0.0267451794813343
PLATE11005	H8	30778	59.1707005834548	0.0295078535234622
PLATE11005	H9	32166	59.0731070175735	0.028037834446607
PLATE11005	H10	30436	59.0836952834677	0.0287906762860678
PLATE11005	H11	32637	58.8517835085757	0.0267410694221195
PLATE11005	H12	33939	60.8261138529026	0.0301537150593854
PLATE11006	A1	51426	61.9260332898057	0.0398127774706628
PLATE11006	A2	34782	66.4027025735152	0.0362106382983225
PLATE11006	A3	26480	82.8064022230079	0.044862839543083
PLATE11006	A4	52129	63.430423283821	0.0424761780738221
PLATE11006	A5	26150	63.4164081024942	0.0285691600701145
PLATE11006	A6	27653	81.103210042883	0.0464190317059175
PLATE11006	A7	10749	38.358217797794	0.0175155573943496
PLATE11006	A8	10453	36.9329977323136	0.0202239741888677
PLATE11006	A9	10439	38.5878577076752	0.0175293804565451
PLATE11006	A10	9961	37.7891668332418	0.0194894641159281
PLATE11006	A11	9987	38.2298112740691	0.0182475847410322
PLATE11006	A12	10444	39.3325490539244	0.0197184113575657
PLATE11006	B1	50767	61.3913510146905	0.0386022369975113
PLATE11006	B2	53441	62.1442270073383	0.0413878992412754
PLATE11006	B3	12997	43.4852081004822	0.0195023238455688
PLATE11006	B4	51097	62.9589451953455	0.041202564075261
PLATE11006	B5	51509	60.7403260754769	0.0379261105461507
PLATE11006	B6	12463	41.89761019171	0.0215616757851932
PLATE11006	B7	10052	37.1382750494025	0.0178580308367051
PLATE11006	B8	10527	38.4872422722548	0.0188682449253349
PLATE11006	B9	9333	36.2171799423095	0.017713497259089
PLATE11006	B10	10824	38.6859507250241	0.0183795070360953
PLATE11006	B11	10357	38.9963418389646	0.0172293886349219
PLATE11006	B12	10301	38.5541718982731	0.0183695134797425
PLATE11006	C1	53492	61.3840689659245	0.0399434265192902
PLATE11006	C2	48400	63.4652494344375	0.0398991571277146
PLATE11006	C3	53196	61.4363236985283	0.0398178114202474
PLATE11006	C4	54369	62.377073532471	0.043115922839347
PLATE11006	C5	33278	61.5853731656863	0.0312337550728818
PLATE11006	C6	53369	64.1739155461127	0.0430372547866075
PLATE11006	C7	10661	37.243801504098	0.0183589468368684
PLATE11006	C8	10896	38.734225379207	0.0203075006828769
PLATE11006	C9	10597	38.8855980922149	0.0181640276354648
PLATE11006	C10	9988	35.9491849947049	0.0202229606017066
PLATE11006	C11	10201	37.4236965327186	0.0184030000087076
PLATE11006	C12	10016	39.3059887113142	0.0193805169225667
PLATE11006	D1	60361	62.1632598421923	0.0422513108519141
PLATE11006	D2	50082	59.201132929821	0.0411825909532728
PLATE11006	D3	51291	60.6352404876556	0.0387597179835021
PLATE11006	D4	59886	62.9080607960128	0.0447151846790921
PLATE11006	D5	56153	60.6282696388909	0.0407317849697171
PLATE11006	D6	51747	62.960926587322	0.040710092105551
PLATE11006	D7	10372	36.9682978199156	0.018399604431384
PLATE11006	D8	10584	38.7539602875651	0.0198716919989116
PLATE11006	D9	10267	37.6728643521934	0.0187384749750493
PLATE11006	D10	10639	38.8032615062523	0.0194882481010509
PLATE11006	D11	10225	38.2262630184248	0.0182001499329132
PLATE11006	D12	10210	39.1571863283164	0.0188557560090268
PLATE11006	E1	53214	61.2502394376566	0.0380036482009766
PLATE11006	E2	44856	56.5458284875314	0.0346553581969254
PLATE11006	E3	50211	62.0867163202712	0.038756639075622
PLATE11006	E4	51226	61.7879770754981	0.0403877360463854
PLATE11006	E5	44040	55.3017079884977	0.0320993419526657
PLATE11006	E6	54092	63.1602919138031	0.0413745790530696
PLATE11006	E7	10221	38.4333441842445	0.0178645397909731
PLATE11006	E8	10227	38.2520125326129	0.0188120251590404
PLATE11006	E9	10270	37.5181153756074	0.0178443907700467
PLATE11006	E10	10109	35.2361388584218	0.0194175409475615
PLATE11006	E11	10160	38.1784661140839	0.0173179640104037
PLATE11006	E12	10141	37.0237970730903	0.018859016211849
PLATE11006	F1	34471	58.3511720175237	0.0307608355689884
PLATE11006	F2	51891	61.3352527341752	0.0396627274715768
PLATE11006	F3	50024	62.801210732062	0.036754209463402
PLATE11006	F4	36082	59.2106592183859	0.0349793916697365
PLATE11006	F5	10250	37.1540326013689	0.0182571146624109
PLATE11006	F6	49730	63.2728539975761	0.0393214572603211
PLATE11006	F7	10351	35.4507564104783	0.0171657133223445
PLATE11006	F8	9982	34.6537936991577	0.0191028686230148
PLATE11006	F9	9516	33.4083348252301	0.0172693215527157
PLATE11006	F10	13336	39.1432704473758	0.0165777172897998
PLATE11006	F11	9918	36.328658935339	0.016032611051558
PLATE11006	F12	10778	38.1242975710371	0.0173955960562008
PLATE11006	G1	53994	60.4681329912615	0.0392500091396748
PLATE11006	G2	52734	62.3453686390015	0.0412010397698777
PLATE11006	G3	52956	61.4550685757862	0.0395651257132364
PLATE11006	G4	52476	63.0766845052211	0.041741503486771
PLATE11006	G5	51933	61.2915055693692	0.0384997004094159
PLATE11006	G6	51243	62.8274964944788	0.0415400836938631
PLATE11006	G7	10154	35.4317910589743	0.0188595919455347
PLATE11006	G8	9929	35.7852034598593	0.0198118456274484
PLATE11006	G9	9750	38.5239483817778	0.0170553862062759
PLATE11006	G10	13153	40.755870853271	0.0172153997906127
PLATE11006	G11	10204	38.3797646713448	0.0178202296588683
PLATE11006	G12	10076	39.02216810546	0.0186706012034938
PLATE11006	H1	50646	59.6579719133187	0.0359797825888933
PLATE11006	H2	52450	61.7269825023925	0.0403448356189886
PLATE11006	H3	50056	61.6181447981867	0.0374637358132326
PLATE11006	H4	50461	61.5309528533285	0.0390186839949814
PLATE11006	H5	52509	61.159686966304	0.0378038494641107
PLATE11006	H6	51479	62.2186363697297	0.0404834029114061
PLATE11006	H7	9965	37.5819219206672	0.0177920235398603
PLATE11006	H8	10256	38.8001447035538	0.0192508653725143
PLATE11006	H9	9925	36.864533591175	0.0176050317232037
PLATE11006	H10	9964	38.4559983953776	0.018543294545743
PLATE11006	H11	9773	38.5625929126176	0.0170900822222749
PLATE11006	H12	10035	38.4705248500454	0.0182858380342231
